4000000135718	G1	008371	ROYALTY	0.005808
4000000136326	G1	008380	ROYALTY	0.009191
4000000136329	G1	008380	ROYALTY	0.011724
4000000136349	G1	008380	ROYALTY	0.000919
4000000136352	G1	008380	ROYALTY	0.001838
4000000136354	G1	008380	ROYALTY	0.023438
4000000136360	G1	008380	ROYALTY	0.003574
4000000136369	G1	008380	ROYALTY	0.011713
4000000136383	G1	008381	ROYALTY	0.020753
4000000136539	G1	008383	ROYALTY	0.003832
4000000136541	G1	008383	ROYALTY	0.003470
4000000136559	G1	008383	ROYALTY	0.001259
4000000136569	G1	008383	ROYALTY	0.000347
4000000136572	G1	008383	ROYALTY	0.000693
4000000136573	G1	008383	ROYALTY	0.001916
4000000136585	G1	008383	ROYALTY	0.001260
4000000136586	G1	008383	ROYALTY	0.011010
4000000136588	G1	008383	ROYALTY	0.001350
4000000136589	G1	008383	ROYALTY	0.009579
4000000136595	G1	008383	ROYALTY	0.000630
4000000136598	G1	008383	ROYALTY	0.000630
4000000136601	G1	008383	ROYALTY	0.001259
4000000136608	G1	008383	ROYALTY	0.000864
4000000136995	G1	008388	ROYALTY	0.003125
4000000137011	G1	008388	ROYALTY	0.002344
4000000137016	G1	008388	ROYALTY	0.016601
4000000137025	G1	008388	ROYALTY	0.001180
4000000137571	G1	009415	OVERRIDE	0.001953
4000000137853	G1	006895	ROYALTY	0.004596
4000000137880	G1	006895	ROYALTY	0.000919
4000000137890	G1	006895	ROYALTY	0.001787
4000000145740	G1	007666	ROYALTY	0.014988
4000000145756	G1	007666	ROYALTY	0.003313
4000000145795	G1	007666	ROYALTY	0.006636
4000000145797	G1	007666	ROYALTY	0.001289
4000000145804	G1	007666	ROYALTY	0.011266
4000000149412	G1	008548	OVERRIDE	0.007812
4000000149413	G1	008548	ROYALTY	0.001465
4000000149442	G1	008548	ROYALTY	0.003515
4000000149456	G1	008548	ROYALTY	0.003515
4000000150799	G1	004365	ROYALTY	0.012587
4000000150800	G1	004365	ROYALTY	0.012587
4000000150811	G1	004368	ROYALTY	0.093751
4000000150814	G1	004368	ROYALTY	0.003472
4000000150815	G1	004368	ROYALTY	0.003472
4000000150826	G1	004374	ROYALTY	0.023437
4000000150829	G1	004374	ROYALTY	0.023437
4000000150832	G1	004374	ROYALTY	0.003473
